,loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,executive,senior,emp_length_yrs,term_yrs,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A1,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,sub_grade_G5,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,pymnt_plan_n,pymnt_plan_y,application_type_INDIVIDUAL,application_type_JOINT
117055,9000.0,14.49,58000.0,16.16,0.0,0.0,15.0,0.0,27204.0,57.3,43.0,0.0,0.0,0.0,0.0,0.0,27204.0,47500.0,0,0,4,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
156238,11000.0,14.16,125000.0,6.48,0.0,0.0,7.0,0.0,26039.0,96.1,10.0,0.0,0.0,0.0,0.0,0.0,153340.0,27100.0,0,1,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
179798,30500.0,12.29,110000.0,16.34,0.0,1.0,13.0,0.0,13862.0,25.0,47.0,0.0,0.0,0.0,0.0,0.0,113582.0,55400.0,1,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
11960,14000.0,13.67,75000.0,11.36,1.0,0.0,7.0,0.0,12376.0,56.0,28.0,1768.38,17.6838000017,0.0,0.0,0.0,95740.0,22100.0,0,0,3,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
137315,2500.0,18.24,64000.0,15.3,0.0,1.0,12.0,0.0,14227.0,91.2,35.0,0.0,0.0,0.0,0.0,0.0,124368.0,15600.0,1,0,5,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
140144,11000.0,9.67,75000.0,18.25,0.0,1.0,17.0,0.0,9998.0,84.0,35.0,0.0,0.0,0.0,0.0,0.0,66209.0,11900.0,0,0,4,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
65799,18000.0,12.12,115000.0,14.65,0.0,1.0,11.0,0.0,27697.0,74.1,31.0,0.0,0.0,0.0,0.0,0.0,50753.0,37400.0,0,0,9,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
120572,30000.0,18.24,130000.0,15.46,0.0,1.0,5.0,0.0,18030.0,94.9,6.0,0.0,0.0,0.0,0.0,0.0,51052.0,19000.0,0,0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
51560,6250.0,15.31,52000.0,32.65,0.0,0.0,8.0,1.0,4320.0,57.6,42.0,0.0,0.0,0.0,0.0,0.0,211945.0,7500.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
60758,8400.0,19.05,32248.0,24.67,0.0,1.0,9.0,0.0,3913.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,127959.0,8500.0,0,0,5,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
17699,19800.0,17.1,74000.0,23.87,3.0,0.0,12.0,0.0,31010.0,82.3,45.0,2583.28,25.8327999966,0.0,0.0,0.0,243859.0,37700.0,0,0,10,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
164304,11000.0,6.03,43000.0,23.64,0.0,1.0,21.0,0.0,31146.0,11.3,51.0,3762.24,677.203200013,0.0,0.0,0.0,34862.0,154400.0,0,0,10,3.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
113444,10000.0,7.69,41148.0,10.12,0.0,0.0,8.0,1.0,8852.0,64.1,12.0,0.0,0.0,0.0,0.0,0.0,92862.0,13800.0,0,0,2,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
123681,14000.0,6.49,71000.0,13.48,0.0,0.0,19.0,0.0,17597.0,23.1,24.0,0.0,0.0,0.0,0.0,0.0,17597.0,76300.0,0,0,10,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
11987,14000.0,7.9,96500.0,9.44,0.0,0.0,12.0,0.0,8872.0,75.2,29.0,0.0,0.0,0.0,0.0,1421.0,230982.0,11800.0,0,0,8,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
65485,5000.0,15.8,20000.0,30.12,0.0,1.0,8.0,0.0,7294.0,85.8,12.0,0.0,0.0,0.0,0.0,0.0,30234.0,8500.0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47797,10000.0,12.12,65000.0,19.18,0.0,0.0,9.0,1.0,7793.0,56.1,43.0,0.0,0.0,0.0,0.0,0.0,16610.0,13900.0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
74836,22950.0,19.72,60000.0,21.8,0.0,2.0,8.0,0.0,34911.0,74.8,21.0,0.0,0.0,0.0,0.0,0.0,268840.0,46701.0,0,0,9,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
168522,19725.0,19.99,44865.0,17.12,0.0,0.0,9.0,0.0,9508.0,44.6,24.0,0.0,0.0,0.0,0.0,0.0,26589.0,21300.0,0,0,5,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
136892,18000.0,17.57,95000.0,9.54,3.0,1.0,13.0,1.0,11004.0,56.7,40.0,0.0,0.0,1.0,0.0,2156.0,430604.0,19400.0,0,0,10,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
54048,14000.0,8.9,180000.0,16.96,0.0,1.0,15.0,0.0,228545.0,37.1,43.0,0.0,0.0,0.0,0.0,0.0,834302.0,270600.0,0,0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
143823,6000.0,12.49,36000.0,31.77,1.0,1.0,14.0,0.0,3202.0,33.7,34.0,0.0,0.0,0.0,0.0,0.0,39741.0,9500.0,0,1,5,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
54011,10800.0,13.11,76000.0,28.67,0.0,4.0,17.0,0.0,18692.0,50.7,43.0,0.0,0.0,0.0,0.0,100.0,236615.0,36900.0,0,0,5,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
143913,22000.0,15.31,66000.0,7.42,0.0,0.0,10.0,0.0,13461.0,76.5,20.0,0.0,0.0,0.0,0.0,0.0,13461.0,17600.0,0,0,10,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
107646,9000.0,12.99,33000.0,17.82,0.0,0.0,14.0,0.0,7900.0,79.0,25.0,0.0,0.0,0.0,0.0,0.0,145280.0,10000.0,0,0,5,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
65798,18250.0,14.09,41196.0,19.95,0.0,2.0,12.0,0.0,21830.0,70.0,22.0,975.75,9.28,0.0,0.0,0.0,177815.0,31200.0,0,0,10,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
27850,33350.0,13.68,107000.0,22.07,0.0,1.0,19.0,0.0,21790.0,49.3,48.0,0.0,0.0,0.0,0.0,0.0,305016.0,44200.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
39943,10000.0,18.75,46000.0,30.68,0.0,2.0,9.0,0.0,16542.0,57.4,25.0,0.0,0.0,0.0,0.0,0.0,53704.0,28800.0,0,0,7,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
98054,10750.0,17.86,36000.0,30.67,0.0,2.0,30.0,0.0,13389.0,50.3,45.0,0.0,0.0,0.0,0.0,0.0,109574.0,26600.0,0,0,3,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
187599,2000.0,13.33,38000.0,25.71,0.0,1.0,4.0,0.0,1274.0,67.5,13.0,0.0,0.0,0.0,0.0,0.0,32646.0,2400.0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
110851,25000.0,7.69,75000.0,14.44,0.0,0.0,12.0,0.0,35901.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,35901.0,57000.0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
155864,16500.0,24.99,55000.0,24.4,0.0,1.0,9.0,0.0,31443.0,95.9,16.0,0.0,0.0,0.0,0.0,0.0,47520.0,32800.0,1,0,6,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
89275,10000.0,6.62,47684.0,7.0,0.0,0.0,6.0,0.0,7761.0,55.0,16.0,0.0,0.0,0.0,0.0,0.0,8889.0,14100.0,0,0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
177513,25000.0,9.99,190000.0,11.63,0.0,0.0,8.0,0.0,26381.0,85.9,16.0,0.0,0.0,0.0,0.0,0.0,436148.0,30700.0,0,1,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
23976,25000.0,15.88,72000.0,17.93,0.0,2.0,4.0,0.0,5174.0,64.7,16.0,0.0,0.0,0.0,0.0,846.0,195968.0,8000.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
154194,22950.0,19.47,57500.0,7.89,0.0,1.0,8.0,1.0,14641.0,64.5,12.0,0.0,0.0,0.0,0.0,0.0,148802.0,22700.0,0,0,10,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
85626,14400.0,12.12,55000.0,22.95,0.0,1.0,9.0,0.0,17776.0,57.0,28.0,0.0,0.0,0.0,0.0,0.0,74995.0,31171.0,0,0,4,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
73470,23000.0,15.8,61009.0,19.51,1.0,0.0,9.0,0.0,23205.0,43.9,22.0,0.0,0.0,0.0,0.0,0.0,246647.0,52900.0,0,0,5,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
36205,25450.0,12.35,71000.0,11.1,1.0,0.0,11.0,0.0,6779.0,41.6,31.0,0.0,0.0,0.0,0.0,0.0,214905.0,16300.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
63943,6000.0,12.12,74000.0,21.65,0.0,2.0,11.0,0.0,33883.0,67.1,33.0,0.0,0.0,0.0,0.0,0.0,247478.0,50469.0,0,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
87067,12175.0,13.11,45000.0,11.15,0.0,0.0,6.0,0.0,17877.0,60.9,11.0,0.0,0.0,0.0,0.0,206.0,173535.0,23100.0,0,0,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
58904,10000.0,14.33,39000.0,31.82,0.0,0.0,23.0,0.0,6321.0,64.5,34.0,0.0,0.0,0.0,0.0,0.0,60717.0,9800.0,0,0,8,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
126073,5950.0,16.99,40986.0,7.64,5.0,2.0,13.0,4.0,1694.0,54.6,20.0,0.0,0.0,0.0,0.0,0.0,43537.0,3100.0,0,0,9,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
43343,8000.0,14.09,35000.0,22.01,0.0,0.0,17.0,0.0,22476.0,62.3,28.0,0.0,0.0,0.0,0.0,0.0,22476.0,36100.0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
94401,25000.0,19.24,91000.0,24.91,1.0,0.0,26.0,0.0,17290.0,40.0,34.0,0.0,0.0,0.0,0.0,205.0,76565.0,43200.0,1,0,9,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
147307,11350.0,15.61,42000.0,29.51,0.0,3.0,9.0,1.0,10193.0,63.3,19.0,0.0,0.0,0.0,0.0,0.0,48004.0,16100.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
68790,28000.0,8.9,90000.0,28.27,0.0,0.0,17.0,0.0,75016.0,70.4,43.0,0.0,0.0,0.0,0.0,0.0,288747.0,106500.0,0,0,10,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
98129,29975.0,23.99,75000.0,32.45,0.0,0.0,18.0,0.0,45637.0,84.4,33.0,0.0,0.0,0.0,0.0,0.0,94624.0,54100.0,1,0,8,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
75835,25000.0,21.0,70170.72,23.94,1.0,0.0,8.0,0.0,13593.0,65.7,17.0,0.0,0.0,0.0,0.0,0.0,39063.0,20700.0,0,0,7,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
42190,12000.0,11.14,140000.0,13.56,1.0,0.0,20.0,0.0,44678.0,43.5,42.0,0.0,0.0,0.0,0.0,0.0,313871.0,102600.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
144050,6575.0,15.31,55000.0,11.87,0.0,2.0,9.0,1.0,8708.0,35.5,39.0,0.0,0.0,0.0,0.0,0.0,20324.0,24500.0,0,0,7,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
69679,35000.0,19.72,100000.0,25.62,5.0,0.0,11.0,0.0,4007.0,37.1,21.0,3822.53,688.0554,0.0,0.0,0.0,191870.0,10800.0,0,0,2,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
82061,11650.0,14.33,65000.0,32.86,0.0,1.0,7.0,0.0,31653.0,87.9,10.0,4819.86,421.5672,0.0,0.0,0.0,65236.0,36000.0,0,0,10,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
89205,16750.0,18.75,43679.0,10.72,0.0,0.0,25.0,0.0,13518.0,37.7,36.0,1547.69,15.476899998299999,0.0,0.0,0.0,170554.0,35900.0,0,0,7,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
130379,4000.0,15.61,84000.0,2.46,0.0,2.0,8.0,1.0,1629.0,22.3,46.0,0.0,0.0,0.0,0.0,0.0,49732.0,7300.0,0,1,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
76499,14100.0,6.03,160000.0,1.96,0.0,0.0,6.0,0.0,15071.0,44.3,19.0,0.0,0.0,0.0,0.0,0.0,581789.0,46300.0,0,0,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
188491,15000.0,24.5,50000.0,19.9,0.0,3.0,20.0,1.0,7502.0,30.1,37.0,0.0,0.0,0.0,0.0,0.0,24795.0,24900.0,0,0,0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
